snr_db,ls_mse_mean,ls_mse_std,ls_nmse_mean,ls_nmse_std,simplified_mmse_mse_mean,simplified_mmse_mse_std,simplified_mmse_nmse_mean,simplified_mmse_nmse_std,lmmse_flat_mse_mean,lmmse_flat_mse_std,lmmse_flat_nmse_mean,lmmse_flat_nmse_std,ls_dnn_mse_mean,ls_dnn_mse_std,ls_dnn_nmse_mean,ls_dnn_nmse_std
-10.0,7.551269017234323,1.5695654880463337,7.330796474748463,0.4731617614247582,7.359976352498414,1.5284754721980447,7.145730920667866,0.46935727673733507,0.6093132398063891,0.09214761566500443,0.6089675538388876,0.11191658427487489,1.7274845678584387,0.30832802002301507,1.6906843097638111,0.14161048989351796
-5.0,2.1682887106001467,0.5905285037649567,2.197800186742667,0.09437355891942993,2.125064244087985,0.5772787001852088,2.1547419899955127,0.09562803909935733,0.1961924699665686,0.01190886859839124,0.22284629161782885,0.09005696747862987,0.5524928460294148,0.08950184340205412,0.5863249116127364,0.1135669168617043
0.0,0.8024264349767387,0.09072756387584283,0.716686872529637,0.024630717868845232,0.7930893304459685,0.08935909406431872,0.7083899198286229,0.024570879045461923,0.05696964310731909,0.014072484651001317,0.0508204636166437,0.010237763656903862,0.1787153288970127,0.011292971565574484,0.16230799566135115,0.02615135094248522
5.0,0.26399140093499535,0.06118384380278356,0.2178925884257531,0.015379943132270988,0.2640365236903824,0.06098673853631584,0.2179503952495698,0.015203788551234367,0.017669565426164255,0.004263891852741571,0.015036185665503096,0.0041500742144789686,0.07123301446472023,0.01993834976563605,0.05820053785918938,0.005308076385198827
10.0,0.08587561594228933,0.004933652617450221,0.07191389265535053,0.006814404920938247,0.08595040861782537,0.004966612110707379,0.07197501541053243,0.006817978113039673,0.007953425543547709,0.001436375449748253,0.006788267493906379,0.001945323447815067,0.02704230605094105,0.003592432499580478,0.02284332498088101,0.004757252072245337
15.0,0.018241201159082388,0.002036448168021211,0.021871112092689174,0.000767668440025427,0.018243639189251506,0.002039261371793542,0.02187361211523964,0.000766660580768029,0.0015354327310057167,0.00011904396310255567,0.0018513585131723564,0.0001332275562788971,0.01155163894822613,0.003259242570634095,0.013878565098944222,0.003453089789046264
20.0,0.005725290302603048,0.001478383330911569,0.007218790658909217,0.00010711302661232084,0.005725906793755245,0.0014780265898559578,0.0072196927762451955,0.0001080215704868743,0.0005657354309036933,0.00016860306745468347,0.0007318945181884817,0.0001870862017394996,0.006892046865484278,0.002050097789924254,0.008615160955340762,0.0012331387790765018
25.0,0.002134913944316501,0.0007155263086019656,0.0022765890629588693,0.0002292726264984152,0.002135090089068377,0.0007155451665234543,0.0022767844063207626,0.00022924510813767808,0.0001763656120054972,5.5307354055718355e-05,0.0001936037369053954,4.887577401194221e-05,0.006385788108745849,0.0028179726058535823,0.006690627303886779,0.0014489741700900944
30.0,0.0006826634259116605,3.760555142060251e-05,0.0007063665844382552,3.0387775446101434e-05,0.0006826891489648564,3.76186327110016e-05,0.000706396018853127,3.046364819565719e-05,7.064687625456114e-05,1.4780523120873771e-05,7.371311065717096e-05,1.7071386730418773e-05,0.005893085921457393,0.0007474326336009634,0.0061338918483320945,0.0009634764552617127
