snr_db,ls_mse_mean,ls_mse_std,ls_nmse_mean,ls_nmse_std,simplified_mmse_mse_mean,simplified_mmse_mse_std,simplified_mmse_nmse_mean,simplified_mmse_nmse_std,lmmse_flat_mse_mean,lmmse_flat_mse_std,lmmse_flat_nmse_mean,lmmse_flat_nmse_std,ls_dnn_mse_mean,ls_dnn_mse_std,ls_dnn_nmse_mean,ls_dnn_nmse_std
-10.0,7.702180147344005,0.46540961531349384,7.436719115840776,0.30670760798934216,7.505760685592027,0.45372026532245674,7.247126256723345,0.3007131159088091,0.6992363669610892,0.046998242577128674,0.6749296753953375,0.029431429922514837,1.5066317298266376,0.06527508839191061,1.4550109367592847,0.024993952697539786
-5.0,2.3012635034115503,0.31511074276512285,2.3051082736072024,0.033320608707960594,2.2551125281932394,0.3087091413322956,2.2588939677248248,0.03258196577624689,0.2614610055451107,0.08755465752363284,0.25765635274499027,0.06380976110500396,0.5211514392364957,0.09137838455030167,0.5202183510001632,0.03804793737050806
0.0,0.8128750847522719,0.03042458186337772,0.7159155620317978,0.003334167699042711,0.8034395191948671,0.030520218074505535,0.7075903397844759,0.003394482598841235,0.05783133114824415,0.011816066429527506,0.05077437553487476,0.009118643063512129,0.15766679936430147,0.009869872893664429,0.13871711380860216,0.00327479589313268
5.0,0.23157187457593972,0.012514183015406934,0.2152264249416267,0.009867448397880228,0.23140073469121517,0.012702614050020149,0.2150513354373921,0.009735256169102292,0.018271850087416625,0.0015561818362600243,0.017090080999236142,0.0023573904252697283,0.05661097257326264,0.0027914872370872427,0.05258389641750008,0.0012325831059156077
10.0,0.0720321125544462,0.011774222750329069,0.0703811255018955,0.0038729841025681054,0.07205487518899219,0.011828593244120602,0.07039298909181353,0.0038268800218230342,0.005400625362591882,0.0004421386518926423,0.005440583356579497,0.001187764074313362,0.019344750135458656,0.003993012800353715,0.018734553083627904,0.0013440912233126997
15.0,0.022058045968169026,0.002851889374266304,0.022136013811040734,0.001580982694137538,0.022064008613815012,0.002853147476368483,0.022141962890133527,0.0015817841235774967,0.0017982289951442236,6.11682721206204e-05,0.0018193321885839817,0.00014120973028504115,0.00806795317253047,0.0017850155474097862,0.008031099566064308,0.0011055719176415691
20.0,0.006747512877336675,0.0009018731122895942,0.007174792663335673,0.00046890445841068427,0.006747550879310342,0.0009016066316110406,0.007174931845153492,0.0004696170893293258,0.0005908988729420445,0.00010206604045571783,0.0006247042812892592,5.1102740435567215e-05,0.003455225623021281,0.0004397828284485988,0.003720578783731649,0.0006014270909538551
25.0,0.0024093378869494407,0.00013549400000134002,0.002356878169587836,0.0002197872543321246,0.0024094207097407785,0.00013534856677770035,0.0023569636455139354,0.00021974500396621557,0.00022861268519065486,4.484223773680758e-05,0.00022664865246391656,5.804489293740251e-05,0.002773741845409749,0.0004646017744241579,0.0027713202133996377,0.0007364860172394529
30.0,0.0006793717305707828,0.00013120824415218622,0.0007303252358217454,1.8775371753880777e-05,0.0006793720270901435,0.00013122273854542757,0.0007303227822804981,1.878662386463609e-05,6.474470710440448e-05,2.9614978781692158e-05,6.701539908013987e-05,2.021303468494288e-05,0.001873687951920931,0.00021173310161667707,0.0020521901130033477,0.00022338740202620046
