snr_db,ls_mse,ls_nmse,mmse_mse,mmse_nmse,ls_dnn_mse,ls_dnn_nmse
-10.0,7.560135862542109,7.560135862542104,7.375616088991386,7.375616088991381,0.17634521453645546,0.17634521453645535
-5.0,2.1503444588170635,2.150344458817062,2.1042071101000146,2.1042071101000133,0.10055779767576177,0.1005577976757617
0.0,0.7273582968727467,0.7273582968727462,0.718301014802509,0.7183010148025086,0.11701901305389835,0.11701901305389828
5.0,0.20899766597407243,0.20899766597407232,0.20884108190720455,0.20884108190720443,0.09676511901766756,0.0967651190176675
10.0,0.07559118508745545,0.07559118508745537,0.07555339332196832,0.07555339332196824,0.024409342471313426,0.0244093424713134
15.0,0.02085782976339549,0.020857829763395466,0.020864436653488794,0.02086443665348877,0.07628353446056635,0.07628353446056627
20.0,0.007092123299509974,0.007092123299509968,0.007090447796062228,0.007090447796062223,0.09839465818019516,0.09839465818019508
25.0,0.002259720411967503,0.0022597204119675016,0.0022598340884810576,0.002259834088481056,0.11148595035646199,0.11148595035646192
30.0,0.0008005994844502856,0.0008005994844502846,0.0008006636020452195,0.0008006636020452185,0.14334876837652824,0.14334876837652807
