snr_db,ls_mse,ls_nmse,mmse_mse,mmse_nmse,ls_dnn_mse,ls_dnn_nmse
-10.0,7.097972958065925,7.097972958065921,6.90339978639845,6.903399786398446,0.6513945065029664,0.6513945065029659
-5.0,2.197470898967798,2.1974708989677967,2.152060527071583,2.1520605270715816,0.1911452590426265,0.1911452590426264
0.0,0.7943315336236761,0.7943315336236757,0.7857985008882382,0.7857985008882378,0.06684707858768867,0.06684707858768862
5.0,0.20884046001291956,0.20884046001291945,0.2083246561202197,0.20832465612021958,0.0160196177319032,0.01601961773190319
10.0,0.0712253982745871,0.07122539827458702,0.07131015536009334,0.07131015536009326,0.005509842422811232,0.005509842422811226
15.0,0.022580713460065967,0.022580713460065942,0.022576837843438002,0.022576837843437978,0.0018962655840386135,0.0018962655840386116
20.0,0.006665451360073142,0.006665451360073136,0.006666100266063095,0.006666100266063089,0.0009708718924092825,0.0009708718924092818
25.0,0.002286402247110082,0.00228640224711008,0.0022862393535330637,0.002286239353533062,0.0005224926663063762,0.0005224926663063759
30.0,0.0007717144603598083,0.0007717144603598073,0.0007717598319286636,0.0007717598319286626,0.00028961232559281363,0.00028961232559281325
