snr_db,ls_mse,ls_nmse,mmse_mse,mmse_nmse,ls_dnn_mse,ls_dnn_nmse
-10.0,6.808844999394711,7.39357825708978,6.624728274133749,7.193649867358919,0.9498836800677362,1.0314582464922568
-5.0,2.0613995510433134,2.2570185714524054,2.019535232129785,2.211181487020512,0.2833757773191463,0.31026706675344373
0.0,0.6327387120618796,0.7111355742392469,0.6260691105811534,0.70363960348777,0.13910131959321093,0.15633609087076222
5.0,0.23406830207988247,0.22311232584603957,0.23390989269319432,0.22296133108773275,0.04406506374371815,0.042002521371132445
10.0,0.07569936401446246,0.0699315964483729,0.07565345742953453,0.06988918762746274,0.015301504936120756,0.014135636173127514
15.0,0.022013528933728838,0.020304318828091597,0.02199511443350269,0.020287334096348798,0.00662591125441254,0.006111451509716844
20.0,0.006425003001709694,0.0073420122534201444,0.006425274360910464,0.007342322342392337,0.0025828868547141098,0.002951529661770212
25.0,0.0023781366698441293,0.0024398675082149286,0.0023777919473626377,0.0024395138375480543,0.002545755447123394,0.0026118372749807713
30.0,0.0007416006347938334,0.0007440698357189567,0.0007416729348548573,0.0007441423765070906,0.0020629313278385767,0.0020697999734467093
