snr_db,ls_mse,ls_nmse,mmse_mse,mmse_nmse,ls_dnn_mse,ls_dnn_nmse
-10.0,7.715765391529892,7.309321291369859,7.506229365159096,7.110823013993203,1.3165729585000232,1.247219720777165
-5.0,1.925247118392205,2.0619589783305385,1.8817373468619625,2.015359576521374,0.3606571365240534,0.3862674114145894
0.0,0.4182270055987923,0.6460178709340118,0.41274619255273165,0.6375518868449784,0.10341688167629652,0.1597437583531995
5.0,0.26848553567701966,0.239304409226615,0.26815966250922857,0.23901395452593843,0.06481834185286801,0.05777337302374835
10.0,0.07693226468372091,0.07019643007535499,0.07683650818235378,0.07010905757202218,0.015116023578495662,0.013792534205350359
15.0,0.019131853459035446,0.021399335103801622,0.019130552346503033,0.021397879785154717,0.007500110204177409,0.008389013219147146
20.0,0.005034559022141974,0.0076927737370984135,0.005035681702429174,0.007694489185341356,0.004414217942894221,0.006744896566229518
25.0,0.0025130936545690445,0.002418836853108918,0.0025131648583894394,0.0024189053863386844,0.004858563302700455,0.004676336653179657
30.0,0.0008229338959472288,0.0006832052598138401,0.000822938195531979,0.0006832088293580415,0.005473267592507644,0.004543943597396364
